"","Site","Year","Fecha2","Hora","Bosque","Periodo","Transecto","Planta","Pollinator_id","Pollinator_genus","Pollinator_family","Order"
"1085","Doñana",2021,"2021-05-12","9:30","Pinar Hinojos",8,1,"Halimium halimifolium","Lobonix aeneus","Lobonix","Coleoptera","Coleoptera"
"1086","Doñana",2021,"2021-05-12","9:30","Pinar Hinojos",8,1,"Halimium halimifolium","Lasioglossum immunitum","Lasioglossum","Halictidae","Hymenoptera"
"1087","Doñana",2021,"2021-05-12","9:30","Pinar Hinojos",8,1,"Halimium halimifolium","Lasioglossum immunitum","Lasioglossum","Halictidae","Hymenoptera"
"1088","Doñana",2021,"2021-05-12","9:30","Pinar Hinojos",8,1,"Halimium halimifolium","Platycheirus sp","Platycheirus","Syrphidae","Diptera"
"1089","Doñana",2021,"2021-05-12","9:30","Pinar Hinojos",8,1,"Halimium halimifolium","Platycheirus sp","Platycheirus","Syrphidae","Diptera"
"1090","Doñana",2021,"2021-05-12","9:30","Pinar Hinojos",8,1,"Halimium halimifolium","Platycheirus sp","Platycheirus","Syrphidae","Diptera"
"1091","Doñana",2021,"2021-05-12","9:30","Pinar Hinojos",8,1,"Halimium halimifolium","Lasioglossum mediterraneum","Lasioglossum","Halictidae","Hymenoptera"
"1092","Doñana",2021,"2021-05-12","9:30","Pinar Hinojos",8,1,"Halimium halimifolium","Platycheirus sp","Platycheirus","Syrphidae","Diptera"
"1093","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Andryala integrifolia","Lasioglossum immunitum","Lasioglossum","Halictidae","Hymenoptera"
"1094","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Leontodon longirostris","Lasioglossum immunitum","Lasioglossum","Halictidae","Hymenoptera"
"1095","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Leontodon longirostris","Lasioglossum immunitum","Lasioglossum","Halictidae","Hymenoptera"
"1096","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Leontodon longirostris","Lasioglossum immunitum","Lasioglossum","Halictidae","Hymenoptera"
"1097","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Halimium halimifolium","Lobonix aeneus","Lobonix","Coleoptera","Coleoptera"
"1098","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Halimium halimifolium","Exosoma lusitanicum","Exosoma","Coleoptera","Coleoptera"
"1099","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Halimium halimifolium","Exosoma lusitanicum","Exosoma","Coleoptera","Coleoptera"
"1100","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Leontodon longirostris","Heliotaurus ruficollis","Heliotaurus","Coleoptera","Coleoptera"
"1101","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Leontodon longirostris","Heliotaurus ruficollis","Heliotaurus","Coleoptera","Coleoptera"
"1102","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Leontodon longirostris","Heliotaurus ruficollis","Heliotaurus","Coleoptera","Coleoptera"
"1103","Doñana",2021,"2021-05-12","13:00","Pinar Hinojos",8,2,"Leontodon longirostris","Ceratina cucurbitina","Ceratina","Apidae","Hymenoptera"
"1104","Doñana",2021,"2021-05-12","16:00","Pinar Hinojos",8,3,"Leontodon longirostris","Empis sp","Empis","Empididae","Diptera"
"1105","Doñana",2021,"2021-05-12","16:00","Pinar Hinojos",8,3,"Crepis vesicaria","Lomatia lateralis","Lomatia","Bombyliidae","Diptera"
"1106","Doñana",2021,"2021-05-12","16:00","Pinar Hinojos",8,3,"Crepis vesicaria","Lomatia lateralis","Lomatia","Bombyliidae","Diptera"
"1107","Doñana",2021,"2021-05-12","16:00","Pinar Hinojos",8,3,"Leontodon longirostris","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"1108","Doñana",2021,"2021-05-24","13:00","Pinar Hinojos",9,2,"Leontodon longirostris","Andrena alluaudi","Andrena","Andrenidae","Hymenoptera"
"1109","Doñana",2021,"2021-05-24","13:00","Pinar Hinojos",9,2,"Crepis vesicaria","Andrena alluaudi","Andrena","Andrenidae","Hymenoptera"
"1110","Doñana",2021,"2021-05-24","13:00","Pinar Hinojos",9,2,"Andryala integrifolia","Chasmatopterus illigeri","Chasmatopterus","Coleoptera","Coleoptera"
"1111","Doñana",2021,"2021-05-24","13:00","Pinar Hinojos",9,2,"Andryala integrifolia","Chasmatopterus illigeri","Chasmatopterus","Coleoptera","Coleoptera"
"1112","Doñana",2021,"2021-05-24","13:00","Pinar Hinojos",9,2,"Halimium halimifolium","Chasmatopterus illigeri","Chasmatopterus","Coleoptera","Coleoptera"
"1113","Doñana",2021,"2021-05-24","13:00","Pinar Hinojos",9,2,"Halimium halimifolium","Chasmatopterus illigeri","Chasmatopterus","Coleoptera","Coleoptera"
"1114","Doñana",2021,"2021-05-24","16:00","Pinar Hinojos",9,3,"Andryala integrifolia","Lasioglossum immunitum","Lasioglossum","Halictidae","Hymenoptera"
"1115","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1116","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1117","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1118","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1119","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"1120","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1121","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1122","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1123","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Eristalis similis","Eristalis","Syrphidae","Diptera"
"1124","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Eristalis similis","Eristalis","Syrphidae","Diptera"
"1125","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"1126","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Lasioglossum immunitum","Lasioglossum","Halictidae","Hymenoptera"
"1127","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1128","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"1129","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Anemone palmata","Eucera decolorata","Eucera","Apidae","Hymenoptera"
"1130","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1131","Doñana",2021,"2021-03-10","9:30","Pinar Puebla",1,1,"Cistus salviifolius","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"1132","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1133","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1134","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1135","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Eristalis similis","Eristalis","Syrphidae","Diptera"
"1136","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1137","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1138","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1139","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus ladanifer","Tropinota squalida","Tropinota","Scarabaeidae","Coleoptera"
"1140","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Episyrphus balteatus","Episyrphus","Syrphidae","Diptera"
"1141","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Lasioglossum sp","Lasioglossum","Halictidae","Hymenoptera"
"1142","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1143","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1144","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Genista hirsuta","Polyommatus icarus","Polyommatus","Lepidoptera","Lepidoptera"
"1145","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1146","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1147","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Andrena rhyssonota","Andrena","Andrenidae","Hymenoptera"
"1148","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Eristalis similis","Eristalis","Syrphidae","Diptera"
"1149","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Tropinota squalida","Tropinota","Scarabaeidae","Coleoptera"
"1150","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Andrena rhyssonota","Andrena","Andrenidae","Hymenoptera"
"1151","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Lasioglossum sp","Lasioglossum","Halictidae","Hymenoptera"
"1152","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1153","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1154","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1155","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Tropinota squalida","Tropinota","Scarabaeidae","Coleoptera"
"1156","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Anemone palmata","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"1157","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Empis tesellata","Empis","Diptera","Diptera"
"1158","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1159","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Lavandula stoechas","Chalicodoma sicula","Chalicodoma","Megachilidae","Hymenoptera"
"1160","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"1161","Doñana",2021,"2021-03-10","13:00","Pinar Puebla",1,2,"Cistus salviifolius","Apis mellifera","Apis","Apidae","Hymenoptera"
"1162","Doñana",2021,"2021-03-10","16:00","Pinar Puebla",1,3,"Cistus salviifolius","Episyrphus balteatus","Episyrphus","Syrphidae","Diptera"
"1163","Doñana",2021,"2021-03-10","16:00","Pinar Puebla",1,3,"Cistus salviifolius","Empis tesellata","Empis","Diptera","Diptera"
"1164","Doñana",2021,"2021-03-10","16:00","Pinar Puebla",1,3,"Cistus salviifolius","Tropinota squalida","Tropinota","Scarabaeidae","Coleoptera"
"1165","Doñana",2021,"2021-03-10","16:00","Pinar Puebla",1,3,"Cistus salviifolius","Eucera decolorata","Eucera","Apidae","Hymenoptera"
"1166","Doñana",2021,"2021-03-10","16:00","Pinar Puebla",1,3,"Cistus salviifolius","Lasioglossum immunitum","Lasioglossum","Halictidae","Hymenoptera"
"1167","Doñana",2021,"2021-03-10","16:00","Pinar Puebla",1,3,"Cistus salviifolius","Empis tesellata","Empis","Diptera","Diptera"
"1168","Doñana",2021,"2021-03-10","16:00","Pinar Puebla",1,3,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1169","Doñana",2021,"2021-03-10","16:00","Pinar Puebla",1,3,"Cistus salviifolius","Andrena hispania","Andrena","Andrenidae","Hymenoptera"
"1170","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1171","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1172","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1173","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1174","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1175","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1176","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1177","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Asphodelus ramosus","Apis mellifera","Apis","Apidae","Hymenoptera"
"1178","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1179","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1180","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1181","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1182","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1183","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1184","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1185","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1186","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1187","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1188","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1189","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Cistus salviifolius","Psilothrix viridicoerulea","Psilothrix","Melyridae","Coleoptera"
"1190","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Cistus salviifolius","Lasioglossum immunitum","Lasioglossum","Halictidae","Hymenoptera"
"1191","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1192","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1193","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1194","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1195","Doñana",2021,"2021-03-03","9:30","Villamanrique Chaparral",1,1,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1196","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Cistus salviifolius","Tropinota squalida","Tropinota","Scarabaeidae","Coleoptera"
"1197","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Cistus salviifolius","Tropinota squalida","Tropinota","Scarabaeidae","Coleoptera"
"1198","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1199","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1200","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1201","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1202","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1203","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1204","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1205","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1206","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1207","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1208","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1209","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1210","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1211","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Lavandula stoechas","Apis mellifera","Apis","Apidae","Hymenoptera"
"1212","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Lavandula stoechas","Apis mellifera","Apis","Apidae","Hymenoptera"
"1213","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Lavandula stoechas","Apis mellifera","Apis","Apidae","Hymenoptera"
"1214","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Lavandula stoechas","Apis mellifera","Apis","Apidae","Hymenoptera"
"1215","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Lavandula stoechas","Apis mellifera","Apis","Apidae","Hymenoptera"
"1216","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Asphodelus ramosus","Lasioglossum malachurum","Lasioglossum","Halictidae","Hymenoptera"
"1217","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1218","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1219","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1220","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1221","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1222","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1223","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1224","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1225","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1226","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
"1227","Doñana",2021,"2021-03-03","13:00","Villamanrique Chaparral",1,2,"Rosmarinus officinalis","Apis mellifera","Apis","Apidae","Hymenoptera"
